Year,Network,School_ID,School_Name,White_n,White_pct,Black_n,Black_pct,Asian_n,Asian_pct,NativeAmerican_n,NativeAmerican_pct,Hispanic_n,Hispanic_pct,Mexican_n,Mexican_pct,PuertoRican_n,PuertoRican_pct,Cuban_n,Cuban_pct,OtherHispanic_n,OtherHispanic_pct,MENA_n,MENA_pct,Multiracial_n,Multiracial_pct,Hawaiian/Pacific Islander_n,Hawaiian/Pacific Islander_pct,Asian/Pacific Islander (Retired)_n,Asian/Pacific Islander (Retired)_pct,Not Available_n,Not Available_pct
2005-2006,,,,0.0,0.0,689.0,95.7,0.0,0.0,0.0,0.0,29.0,4.0,27.0,3.8,1.0,0.1,1.0,0.1,0.0,0.0,,,3.0,0.4,,,,,,
2005-2006,,,,1.0,0.2,417.0,97.2,0.0,0.0,0.0,0.0,11.0,2.6,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,
2005-2006,,,,1.0,0.1,784.0,99.4,0.0,0.0,0.0,0.0,4.0,0.5,3.0,0.4,1.0,0.1,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,
2005-2006,,,,0.0,0.0,750.0,99.2,0.0,0.0,0.0,0.0,5.0,0.7,3.0,0.4,2.0,0.3,0.0,0.0,1.0,0.1,,,1.0,0.1,,,,,,
2005-2006,,,,8.0,1.1,15.0,2.1,0.0,0.0,1.0,0.1,695.0,96.39999999999999,560.0,77.7,9.0,1.2,0.0,0.0,4.0,0.6,,,21.0,2.9,,,,,,
2005-2006,,,,1.0,0.4,3.0,1.1,0.0,0.0,0.0,0.0,290.0,101.7,238.0,83.5,3.0,1.1,0.0,0.0,0.0,0.0,,,5.0,1.8,,,,,,
2005-2006,,,,43.0,2.3,3.0,0.2,1.0,0.1,0.0,0.0,1809.0,97.3,1681.0,90.5,26.0,1.4,0.0,0.0,31.0,1.7,,,36.0,1.9,,,,,,
2005-2006,,,,2.0,0.6,17.0,5.4,0.0,0.0,1.0,0.3,304.0,96.19999999999999,267.0,84.5,10.0,3.2,0.0,0.0,5.0,1.6,,,8.0,2.5,,,,,,
2005-2006,,,,0.0,0.0,402.0,98.3,0.0,0.0,0.0,0.0,5.0,1.2,3.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0,0.5,,,,,,
2005-2006,,,,34.0,2.5,1249.0,93.0,27.0,2.0,0.0,0.0,32.0,2.4,21.0,1.6,11.0,0.8,0.0,0.0,0.0,0.0,,,1.0,0.1,,,,,,
2005-2006,,,,0.0,0.0,170.0,100.0,0.0,0.0,0.0,0.0,3.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,
2005-2006,,,,0.0,0.0,506.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,
2005-2006,,,,0.0,0.0,252.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,
2005-2006,,,,0.0,0.0,519.0,99.4,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0,0.4,,,,,,
2005-2006,,,,0.0,0.0,98.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,
2005-2006,,,,0.0,0.0,435.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,
2005-2006,,,,0.0,0.0,117.0,99.2,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,,,0.0,0.0,,,,,,
2005-2006,,,,0.0,0.0,150.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,
2005-2006,,,,1.0,0.3,363.0,98.4,2.0,0.5,0.0,0.0,3.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.8,,,0.0,0.0,,,,,,
2005-2006,,,,231.0,33.4,176.0,25.5,4.0,0.6,5.0,0.7,250.0,36.1,175.0,25.3,20.0,2.9,1.0,0.1,3.0,0.4,,,44.0,6.4,,,,,,
2005-2006,,,,2.0,0.6,352.0,97.0,0.0,0.0,1.0,0.3,6.0,1.7,2.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0,0.6,,,,,,
2005-2006,,,,0.0,0.0,606.0,98.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.3,0.0,0.0,0.0,0.0,,,10.0,1.6,,,,,,
2005-2006,,,,0.0,0.0,311.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,
2005-2006,,,,0.0,0.0,376.0,98.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.0,0.0,,,5.0,1.3,,,,,,
2005-2006,,,,0.0,0.0,391.0,98.7,0.0,0.0,1.0,0.3,1.0,0.3,0.0,0.0,1.0,0.3,0.0,0.0,0.0,0.0,,,3.0,0.8,,,,,,
2005-2006,,,,0.0,0.0,63.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,
2005-2006,,,,3.0,0.9,277.0,86.8,0.0,0.0,0.0,0.0,42.0,13.200000000000001,28.0,8.8,7.0,2.2,0.0,0.0,0.0,0.0,,,1.0,0.3,,,,,,
2005-2006,,,,7.0,2.7,19.0,7.2,0.0,0.0,0.0,0.0,245.0,92.8,182.0,68.9,8.0,3.0,0.0,0.0,0.0,0.0,,,1.0,0.4,,,,,,
2005-2006,,,,1.0,0.2,601.0,99.5,0.0,0.0,1.0,0.2,1.0,0.2,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,
2005-2006,,,,0.0,0.0,578.0,99.0,0.0,0.0,0.0,0.0,6.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,
2005-2006,,,,4.0,0.9,439.0,98.9,0.0,0.0,0.0,0.0,1.0,0.2,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,
2005-2006,,,,0.0,0.0,493.0,96.7,0.0,0.0,0.0,0.0,13.0,2.5,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,0.8,,,,,,
2005-2006,,,,0.0,0.0,82.0,95.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2,0.0,0.0,1.0,1.2,,,4.0,4.7,,,,,,
2005-2006,,,,4.0,0.6,708.0,99.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,
2005-2006,,,,0.0,0.0,465.0,98.5,0.0,0.0,0.0,0.0,4.0,0.8,1.0,0.2,1.0,0.2,0.0,0.0,0.0,0.0,,,3.0,0.6,,,,,,
2005-2006,,,,1.0,0.1,788.0,99.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0,0.3,,,,,,
2005-2006,,,,2.0,0.3,709.0,99.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.3,0.0,0.0,0.0,0.0,,,3.0,0.4,,,,,,
2005-2006,,,,1.0,0.1,646.0,96.9,0.0,0.0,0.0,0.0,12.0,1.7000000000000002,9.0,1.3,2.0,0.3,1.0,0.1,0.0,0.0,,,9.0,1.3,,,,,,
2005-2006,,,,0.0,0.0,375.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,
2005-2006,,,,0.0,0.0,621.0,99.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1.0,0.2,0.0,0.0,0.0,0.0,,,1.0,0.2,,,,,,
2005-2006,,,,0.0,0.0,378.0,98.7,0.0,0.0,1.0,0.3,4.0,1.0,0.0,0.0,1.0,0.3,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,
2005-2006,,,,0.0,0.0,541.0,99.4,0.0,0.0,0.0,0.0,2.0,0.4,2.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.2,,,,,,
2005-2006,,,,0.0,0.0,591.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,
2005-2006,,,,0.0,0.0,388.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,
2005-2006,,,,2.0,0.3,671.0,99.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.0,,,0.0,0.0,,,,,,
2005-2006,,,,0.0,0.0,260.0,99.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,1.0,0.4,0.0,0.0,,,1.0,0.4,,,,,,
2005-2006,,,,69.0,23.9,168.0,58.1,22.0,7.6,0.0,0.0,17.0,5.9,10.0,3.5,2.0,0.7,0.0,0.0,0.0,0.0,,,13.0,4.5,,,,,,
2005-2006,,,,0.0,0.0,615.0,99.7,0.0,0.0,0.0,0.0,2.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,
2005-2006,,,,1.0,0.1,744.0,98.2,1.0,0.1,0.0,0.0,1.0,0.1,2.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,,,11.0,1.5,,,,,,
2005-2006,,,,0.0,0.0,408.0,99.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.2,,,,,,
2005-2006,,,,0.0,0.0,608.0,99.5,0.0,0.0,1.0,0.2,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.2,,,,,,
2005-2006,,,,0.0,0.0,127.0,99.2,0.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,
2005-2006,,,,0.0,0.0,368.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,
2005-2006,,,,0.0,0.0,469.0,96.7,0.0,0.0,3.0,0.6,4.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,9.0,1.9,,,,,,
2005-2006,,,,0.0,0.0,625.0,99.7,0.0,0.0,0.0,0.0,2.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,
2005-2006,,,,0.0,0.0,568.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,
2005-2006,,,,3.0,0.5,565.0,98.4,1.0,0.2,0.0,0.0,3.0,0.5,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0,0.3,,,,,,
2005-2006,,,,0.0,0.0,597.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,
2005-2006,,,,2.0,0.5,392.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.0,0.0,0.0,0.0,,,6.0,1.5,,,,,,
2005-2006,,,,5.0,1.2,398.0,96.8,0.0,0.0,0.0,0.0,1.0,0.2,1.0,0.2,2.0,0.5,0.0,0.0,0.0,0.0,,,7.0,1.7,,,,,,
2005-2006,,,,3.0,1.1,272.0,96.5,0.0,0.0,0.0,0.0,6.0,2.2,3.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0,0.7,,,,,,
2005-2006,,,,3.0,0.5,638.0,97.6,3.0,0.5,3.0,0.5,2.0,0.3,4.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,,,5.0,0.8,,,,,,
2005-2006,,,,0.0,0.0,600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,
2005-2006,,,,0.0,0.0,74.0,98.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.3,,,,,,
2005-2006,,,,0.0,0.0,570.0,99.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.2,,,,,,
2005-2006,,,,0.0,0.0,429.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,
2005-2006,,,,0.0,0.0,69.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,
2005-2006,,,,0.0,0.0,364.0,99.5,0.0,0.0,1.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.3,,,,,,
2005-2006,,,,0.0,0.0,482.0,99.6,0.0,0.0,0.0,0.0,2.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,
2005-2006,,,,14.0,3.2,372.0,86.3,4.0,0.9,0.0,0.0,15.0,3.5,10.0,2.3,5.0,1.2,0.0,0.0,1.0,0.2,,,26.0,6.0,,,,,,
2005-2006,,,,7.0,1.4,497.0,96.1,1.0,0.2,0.0,0.0,3.0,0.6,1.0,0.2,1.0,0.2,0.0,0.0,0.0,0.0,,,9.0,1.7,,,,,,
2005-2006,,,,0.0,0.0,524.0,98.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,,,6.0,1.1,,,,,,
2005-2006,,,,1.0,0.1,882.0,99.5,2.0,0.2,1.0,0.1,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,
2005-2006,,,,57.0,14.4,281.0,71.1,14.0,3.5,1.0,0.3,11.0,2.8,6.0,1.5,3.0,0.8,1.0,0.3,0.0,0.0,,,31.0,7.8,,,,,,
2005-2006,,,,0.0,0.0,209.0,94.1,2.0,0.9,0.0,0.0,10.0,4.5,8.0,3.6,1.0,0.5,0.0,0.0,3.0,1.4,,,1.0,0.5,,,,,,
2005-2006,,,,3.0,1.3,211.0,91.3,0.0,0.0,0.0,0.0,12.0,5.2,12.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,,,5.0,2.2,,,,,,
2005-2006,,,,0.0,0.0,345.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,
2005-2006,,,,111.0,16.4,374.0,55.2,84.0,12.4,2.0,0.3,51.0,7.5,31.0,4.6,5.0,0.7,2.0,0.3,1.0,0.1,,,57.0,8.4,,,,,,
2005-2006,,,,2.0,0.4,462.0,98.9,2.0,0.4,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,
2005-2006,,,,0.0,0.0,252.0,98.4,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.0,1.2,,,,,,
2005-2006,,,,0.0,0.0,594.0,99.5,0.0,0.0,0.0,0.0,3.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,
2005-2006,,,,4.0,1.1,335.0,93.8,3.0,0.8,0.0,0.0,10.0,2.8,5.0,1.4,1.0,0.3,0.0,0.0,0.0,0.0,,,5.0,1.4,,,,,,
2005-2006,,,,0.0,0.0,336.0,99.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0,0.6,,,,,,
2005-2006,,,,0.0,0.0,37.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,
2005-2006,,,,0.0,0.0,179.0,98.9,0.0,0.0,0.0,0.0,2.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,
2005-2006,,,,0.0,0.0,209.0,97.2,0.0,0.0,2.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,1.9,,,,,,
2005-2006,,,,5.0,1.1,358.0,80.3,1.0,0.2,0.0,0.0,81.0,18.2,50.0,11.2,3.0,0.7,0.0,0.0,3.0,0.7,,,4.0,0.9,,,,,,
2005-2006,,,,0.0,0.0,284.0,95.6,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,10.0,3.4,,,,,,
2005-2006,,,,0.0,0.0,485.0,97.8,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,2.0,0.4,0.0,0.0,0.0,0.0,,,10.0,2.0,,,,,,
2005-2006,,,,0.0,0.0,310.0,97.2,0.0,0.0,0.0,0.0,8.0,2.5,3.0,0.9,1.0,0.3,0.0,0.0,0.0,0.0,,,1.0,0.3,,,,,,
2005-2006,,,,0.0,0.0,165.0,98.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0,1.2,,,,,,
2005-2006,,,,0.0,0.0,262.0,98.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.8,0.0,0.0,0.0,0.0,,,4.0,1.5,,,,,,
2005-2006,,,,213.0,68.3,62.0,19.9,1.0,0.3,6.0,1.9,17.0,5.5,4.0,1.3,2.0,0.6,0.0,0.0,0.0,0.0,,,16.0,5.1,,,,,,
2005-2006,,,,229.0,35.4,339.0,52.5,6.0,0.9,5.0,0.8,32.0,4.8999999999999995,29.0,4.5,10.0,1.5,1.0,0.2,0.0,0.0,,,37.0,5.7,,,,,,
2005-2006,,,,0.0,0.0,788.0,99.4,1.0,0.1,0.0,0.0,3.0,0.4,1.0,0.1,4.0,0.5,0.0,0.0,0.0,0.0,,,1.0,0.1,,,,,,
2005-2006,,,,0.0,0.0,808.0,99.8,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,,,1.0,0.1,,,,,,
2005-2006,,,,0.0,0.0,595.0,98.0,0.0,0.0,0.0,0.0,9.0,1.5,7.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,,,3.0,0.5,,,,,,
2005-2006,,,,0.0,0.0,533.0,99.6,0.0,0.0,0.0,0.0,1.0,0.2,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.2,,,,,,
2005-2006,,,,1.0,0.2,555.0,98.6,0.0,0.0,0.0,0.0,7.0,1.2,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,
2005-2006,,,,0.0,0.0,415.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,
2005-2006,,,,0.0,0.0,465.0,99.6,0.0,0.0,0.0,0.0,2.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,
2005-2006,,,,0.0,0.0,783.0,99.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,,,5.0,0.6,,,,,,
2005-2006,,,,0.0,0.0,628.0,99.7,0.0,0.0,1.0,0.2,1.0,0.2,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,
2005-2006,,,,0.0,0.0,578.0,99.8,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,
2005-2006,,,,0.0,0.0,318.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,1.0,0.3,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,
2005-2006,,,,0.0,0.0,573.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,
2005-2006,,,,0.0,0.0,417.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,
2005-2006,,,,0.0,0.0,391.0,99.7,0.0,0.0,0.0,0.0,1.0,0.3,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,
2005-2006,,,,78.0,34.2,106.0,46.5,2.0,0.9,2.0,0.9,44.0,19.3,29.0,12.7,4.0,1.8,0.0,0.0,4.0,1.8,,,0.0,0.0,,,,,,
2005-2006,,,,45.0,15.3,225.0,76.5,0.0,0.0,1.0,0.3,4.0,1.4,4.0,1.4,0.0,0.0,0.0,0.0,6.0,2.0,,,19.0,6.5,,,,,,
2005-2006,,,,0.0,0.0,806.0,99.9,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,
2005-2006,,,,0.0,0.0,639.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,
2005-2006,,,,0.0,0.0,396.0,99.0,0.0,0.0,1.0,0.3,2.0,0.5,1.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.3,,,,,,
2005-2006,,,,418.0,69.2,89.0,14.7,5.0,0.8,1.0,0.2,59.0,9.8,37.0,6.1,10.0,1.7,0.0,0.0,0.0,0.0,,,35.0,5.8,,,,,,
2005-2006,,,,0.0,0.0,365.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,
2005-2006,,,,24.0,9.6,199.0,79.3,1.0,0.4,1.0,0.4,14.0,5.6000000000000005,11.0,4.4,0.0,0.0,0.0,0.0,1.0,0.4,,,13.0,5.2,,,,,,
2005-2006,,,,3.0,1.7,173.0,97.2,0.0,0.0,2.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,
2005-2006,,,,345.0,42.5,374.0,46.1,7.0,0.9,3.0,0.4,28.0,3.5,24.0,3.0,3.0,0.4,2.0,0.2,0.0,0.0,,,54.0,6.7,,,,,,
2005-2006,,,,0.0,0.0,306.0,98.7,1.0,0.3,0.0,0.0,1.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0,0.6,,,,,,
2005-2006,,,,145.0,73.6,39.0,19.8,2.0,1.0,0.0,0.0,5.0,2.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,6.0,3.0,,,,,,
2005-2006,,,,0.0,0.0,280.0,98.9,0.0,0.0,0.0,0.0,1.0,0.4,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0,0.7,,,,,,
2005-2006,,,,1.0,0.1,745.0,98.3,0.0,0.0,0.0,0.0,1.0,0.1,1.0,0.1,1.0,0.1,1.0,0.1,0.0,0.0,,,11.0,1.5,,,,,,
2005-2006,,,,0.0,0.0,745.0,99.2,0.0,0.0,0.0,0.0,6.0,0.8,5.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,
2005-2006,,,,3.0,1.0,269.0,93.4,1.0,0.3,1.0,0.3,7.0,2.4,6.0,2.1,3.0,1.0,1.0,0.3,0.0,0.0,,,7.0,2.4,,,,,,
2005-2006,,,,2.0,1.0,177.0,92.7,0.0,0.0,0.0,0.0,2.0,1.0,4.0,2.1,1.0,0.5,0.0,0.0,0.0,0.0,,,10.0,5.2,,,,,,
2005-2006,,,,0.0,0.0,1213.0,98.8,0.0,0.0,0.0,0.0,3.0,0.2,0.0,0.0,4.0,0.3,1.0,0.1,0.0,0.0,,,12.0,1.0,,,,,,
2005-2006,,,,0.0,0.0,1012.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,
2005-2006,,,,0.0,0.0,40.0,97.6,0.0,0.0,0.0,0.0,1.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,
2005-2006,,,,0.0,0.0,764.0,98.8,0.0,0.0,0.0,0.0,4.0,0.5,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,5.0,0.6,,,,,,
2005-2006,,,,0.0,0.0,554.0,99.3,0.0,0.0,0.0,0.0,3.0,0.5,0.0,0.0,3.0,0.5,0.0,0.0,0.0,0.0,,,1.0,0.2,,,,,,
2005-2006,,,,1.0,0.1,746.0,95.5,1.0,0.1,0.0,0.0,16.0,2.0,8.0,1.0,4.0,0.5,0.0,0.0,0.0,0.0,,,18.0,2.3,,,,,,
2005-2006,,,,1.0,1.3,69.0,90.8,0.0,0.0,0.0,0.0,6.0,7.9,6.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,
2005-2006,,,,0.0,0.0,700.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,
2005-2006,,,,0.0,0.0,289.0,96.3,0.0,0.0,1.0,0.3,1.0,0.3,1.0,0.3,1.0,0.3,0.0,0.0,0.0,0.0,,,10.0,3.3,,,,,,
2005-2006,,,,0.0,0.0,692.0,99.6,0.0,0.0,0.0,0.0,4.0,0.5,2.0,0.3,1.0,0.1,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,
2005-2006,,,,1.0,0.3,341.0,98.8,0.0,0.0,0.0,0.0,1.0,0.3,0.0,0.0,1.0,0.3,0.0,0.0,0.0,0.0,,,2.0,0.6,,,,,,
2005-2006,,,,0.0,0.0,497.0,99.0,0.0,0.0,0.0,0.0,1.0,0.2,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,0.8,,,,,,
2005-2006,,,,1.0,0.2,528.0,99.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.4,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,
2005-2006,,,,1.0,0.1,841.0,99.5,0.0,0.0,0.0,0.0,3.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,
2005-2006,,,,0.0,0.0,180.0,98.9,0.0,0.0,0.0,0.0,2.0,1.1,2.0,1.1,1.0,0.5,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,
2005-2006,,,,0.0,0.0,202.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,
